,,,TSLA,,,,,,,,Meta,,,,,,,,AMZN,,,,,,,,AAPL,,,
Date,Open,High,Low,Close,Adj Close,Volume,,Date,Open,High,Low,Close,Adj Close,Volume,,Date,Open,High,Low,Close,Adj Close,Volume,,Date,Open,High,Low,Close,Adj Close,Volume
,,,,,,,,,,,,,,,,2020-03-26,95.099998,97.824501,94.4645,97.774498,97.774498,124426000,,2003-09-26,0.3625,0.3875,0.359821,0.369464,0.314458,347250400
,,,,,,,,,,,,,,,,2020-03-27,96.542999,96.989502,94.996002,95.004997,95.004997,107758000,,2003-09-29,0.38375,0.386964,0.36875,0.380357,0.323729,365702400
,,,,,,,,,,,,,,,,2020-03-30,96.141502,98.681503,95.616997,98.197502,98.197502,122522000,,2003-09-30,0.376607,0.378929,0.365,0.37,0.314914,285426400
,,,,,,,,,,,,,,,,2020-03-31,98.217499,99.651001,97.2005,97.486,97.486,102472000,,2003-10-01,0.369821,0.376786,0.360536,0.37125,0.315978,236112800
,,,,,,,,,,,,,,,,2020-04-01,96.648499,97.248001,94.650002,95.385002,95.385002,82438000,,2003-10-02,0.371429,0.371429,0.362143,0.367321,0.312634,204058400
,,,,,,,,,,,,,,,,2020-04-02,95.082001,96.376503,94.5,95.941498,95.941498,86720000,,2003-10-03,0.374821,0.390357,0.372857,0.387321,0.329656,299600000
,,,,,,,,,,,,,,,,2020-04-03,95.557503,96.316498,94.457497,95.329498,95.329498,72198000,,2003-10-06,0.386964,0.39875,0.385357,0.398036,0.338776,268329600
,,,,,,,,,,,,,,,,2020-04-06,96.800003,99.926003,96.500999,99.879501,99.879501,115464000,,2003-10-07,0.39375,0.418036,0.39125,0.414643,0.35291,418174400
,,,,,,,,,,,,,,,,2020-04-07,100.855499,101.786003,99.880997,100.580002,100.580002,102280000,,2003-10-08,0.415179,0.420357,0.405893,0.411786,0.350479,428668800
,,,,,,,,,,,,,,,,2020-04-08,101.050003,102.199997,100.557503,102.150002,102.150002,79546000,,2003-10-09,0.416071,0.422679,0.406964,0.41875,0.356406,347748800
,,,,,,,,,,,,,,,,2020-04-09,102.214996,102.650002,100.883003,102.138,102.138,92930000,,2003-10-10,0.419643,0.425179,0.417321,0.422857,0.359901,174837600
,,,,,,,,,,,,,,,,2020-04-13,102,109,101.900002,108.443497,108.443497,134334000,,2003-10-13,0.42375,0.435893,0.423571,0.434821,0.370084,279865600
,,,,,,,,,,,,,,,,2020-04-14,110.023499,114.599998,109.310501,114.166,114.166,161744000,,2003-10-14,0.434286,0.441786,0.431964,0.438393,0.373124,275419200
,,,,,,,,,,,,,,,,2020-04-15,112.884003,116.668503,112.25,115.384003,115.384003,137332000,,2003-10-15,0.44375,0.446607,0.438929,0.443214,0.377228,610103200
,,,,,,,,,,,,,,,,2020-04-16,117.300003,123.050003,116.75,120.4095,120.4095,240764000,,2003-10-16,0.425,0.425714,0.400179,0.415179,0.353367,975682400
,,,,,,,,,,,,,,,,2020-04-17,118.616501,120,115.801003,118.75,118.75,158600000,,2003-10-17,0.4175,0.419464,0.400536,0.40625,0.345767,359811200
,,,,,,,,,,,,,,,,2020-04-20,119.497498,122.249001,119.302498,119.680496,119.680496,115414000,,2003-10-20,0.403571,0.416786,0.399643,0.414643,0.35291,279132000
,,,,,,,,,,,,,,,,2020-04-21,120.830498,121.415497,113.983002,116.405998,116.405998,149534000,,2003-10-21,0.41625,0.417857,0.40625,0.413929,0.352303,176461600
,,,,,,,,,,,,,,,,2020-04-22,118.449997,119.699997,117.550003,118.1745,118.1745,84244000,,2003-10-22,0.409643,0.414286,0.405,0.406429,0.345919,161599200
,,,,,,,,,,,,,,,,2020-04-23,119.999001,121.210999,119.103996,119.972504,119.972504,101332000,,2003-10-23,0.405893,0.413393,0.403393,0.410536,0.349415,165211200
,,,,,,,,,,,,,,,,2020-04-24,120.849998,121.0215,119.099998,120.511002,120.511002,76498000,,2003-10-24,0.402857,0.408036,0.396964,0.403571,0.343487,219856000
,,,,,,,,,,,,,,,,2020-04-27,122.160004,122.244003,118.150002,118.800003,118.800003,112912000,,2003-10-27,0.40625,0.40875,0.401607,0.403571,0.343487,162013600
,,,,,,,,,,,,,,,,2020-04-28,118.605003,118.675003,115.300003,115.704002,115.704002,105388000,,2003-10-28,0.402857,0.424464,0.4,0.423571,0.360509,251714400
,,,,,,,,,,,,,,,,2020-04-29,116.500504,119.594498,115.5,118.635498,118.635498,91832000,,2003-10-29,0.419821,0.426786,0.416786,0.423036,0.360054,267080800
,,,,,,,,,,,,,,,,2020-04-30,120.991997,123.75,119.800499,123.699997,123.699997,190692000,,2003-10-30,0.428393,0.428571,0.408393,0.412321,0.350934,260556800
,,,,,,,,,,,,,,,,2020-05-01,116.839996,118.122002,112.9095,114.302002,114.302002,195452000,,2003-10-31,0.416071,0.416964,0.406786,0.40875,0.347895,218153600
,,,,,,,,,,,,,,,,2020-05-04,112.819,116.348999,112.819,115.7995,115.7995,97318000,,2003-11-03,0.407679,0.416071,0.406786,0.413393,0.351846,302842400
,,,,,,,,,,,,,,,,2020-05-05,117,117.550003,115.356499,115.889999,115.889999,64850000,,2003-11-04,0.411964,0.4125,0.403393,0.409107,0.348198,249233600
,,,,,,,,,,,,,,,,2020-05-06,116.472,117.872498,116,117.563004,117.563004,62356000,,2003-11-05,0.4075,0.413036,0.40125,0.41125,0.350022,322470400
,,,,,,,,,,,,,,,,2020-05-07,118.738998,118.800003,117.155502,118.380501,118.380501,67928000,,2003-11-06,0.409107,0.413393,0.404464,0.412857,0.35139,397073600
,,,,,,,,,,,,,,,,2020-05-08,118.607002,119.362,117.849998,118.980499,118.980499,64132000,,2003-11-07,0.414107,0.415,0.400893,0.401786,0.341967,210145600
,,,,,,,,,,,,,,,,2020-05-11,118.735001,120.983498,118.605499,120.449997,120.449997,65184000,,2003-11-10,0.400893,0.404464,0.39,0.391071,0.332848,234276000
,,,,,,,,,,,,,,,,2020-05-12,120.592499,120.949997,117.75,117.847504,117.847504,61498000,,2003-11-11,0.391071,0.393214,0.383571,0.384643,0.327377,215073600
,,,,,,,,,,,,,,,,2020-05-13,118.339996,120.385002,116.889999,118.396004,118.396004,95658000,,2003-11-12,0.383571,0.405714,0.383571,0.39875,0.339383,300003200
,,,,,,,,,,,,,,,,2020-05-14,118.050499,119.568497,117.6605,119.442497,119.442497,72962000,,2003-11-13,0.394107,0.402857,0.391429,0.400357,0.340751,212772000
,,,,,,,,,,,,,,,,2020-05-15,118.426003,120.550003,117.818497,120.488998,120.488998,84700000,,2003-11-14,0.401429,0.40375,0.38,0.383214,0.32616,237048000
,,,,,,,,,,,,,,,,2020-05-18,120.217499,121.650002,119.2005,121.313004,121.313004,87144000,,2003-11-17,0.38125,0.381607,0.374107,0.377321,0.321145,228256000
,,,,,,,,,,,,,,,,2020-05-19,121.491501,124.25,121.448502,122.466499,122.466499,86410000,,2003-11-18,0.37875,0.381071,0.363393,0.364464,0.310202,267192800
,,,,,,,,,,,,,,,,2020-05-20,123.893501,125.000504,123.363503,124.897003,124.897003,79962000,,2003-11-19,0.367143,0.36875,0.361786,0.364643,0.310354,344584800
,,,,,,,,,,,,,,,,2020-05-21,125,126.272499,122.126999,122.336998,122.336998,102288000,,2003-11-20,0.358929,0.376429,0.358929,0.363929,0.309747,239590400
,,,,,,,,,,,,,,,,2020-05-22,122.750504,123.4925,121.5065,121.844002,121.844002,57342000,,2003-11-21,0.363214,0.3675,0.354464,0.362143,0.308227,241836000
,,,,,,,,,,,,,,,,2020-05-26,122.900002,123.099998,120.703003,121.093002,121.093002,71364000,,2003-11-24,0.366071,0.379821,0.365179,0.377679,0.321449,381824800
,,,,,,,,,,,,,,,,2020-05-27,120.249496,120.679001,116.5,120.519501,120.519501,101138000,,2003-11-25,0.379107,0.379464,0.368036,0.369286,0.314306,268654400
,,,,,,,,,,,,,,,,2020-05-28,119.216499,121.848503,118.911499,120.055,120.055,63804000,,2003-11-26,0.373036,0.377679,0.361607,0.37,0.314914,245128800
,,,,,,,,,,,,,,,,2020-05-29,120.796997,122.1185,119.910004,122.1185,122.1185,70198000,,2003-11-28,0.371071,0.37625,0.366429,0.373393,0.317802,76098400
,,,,,,,,,,,,,,,,2020-06-01,122.400002,123.846497,122.208504,123.552002,123.552002,58578000,,2003-12-01,0.375714,0.390179,0.375,0.387679,0.329961,361536000
,,,,,,,,,,,,,,,,2020-06-02,123.349998,123.676498,122.265503,123.620499,123.620499,50598000,,2003-12-02,0.385714,0.391071,0.382321,0.384643,0.327377,205296000
,,,,,,,,,,,,,,,,2020-06-03,123.400497,124.400002,123.058502,123.919998,123.919998,53420000,,2003-12-03,0.384643,0.39,0.374286,0.375536,0.319626,191296000
,,,,,,,,,,,,,,,,2020-06-04,123.871498,125.376999,122.500504,123.029999,123.029999,58974000,,2003-12-04,0.373929,0.378036,0.370893,0.377679,0.321449,177940000
,,,,,,,,,,,,,,,,2020-06-05,122.225502,124.432503,121.856499,124.150002,124.150002,66128000,,2003-12-05,0.373214,0.377679,0.370179,0.372321,0.316889,186177600
,,,,,,,,,,,,,,,,2020-06-08,125.010002,126.5,124.366997,126.203003,126.203003,79414000,,2003-12-08,0.371071,0.376429,0.364464,0.375893,0.31993,148237600
,,,,,,,,,,,,,,,,2020-06-09,126.472,131.321503,126.25,130.042999,130.042999,103520000,,2003-12-09,0.378036,0.379464,0.364286,0.365179,0.310811,135144800
,,,,,,,,,,,,,,,,2020-06-10,132.25,136.117493,131.313004,132.372498,132.372498,98920000,,2003-12-10,0.365179,0.368036,0.356429,0.363929,0.309747,271336800
,,,,,,,,,,,,,,,,2020-06-11,130.175003,133.569,126.811501,127.898003,127.898003,116002000,,2003-12-11,0.361607,0.381071,0.360893,0.37875,0.322361,183136800
,,,,,,,,,,,,,,,,2020-06-12,130.060501,131.074005,125.167503,127.250999,127.250999,108722000,,2003-12-12,0.380714,0.380714,0.369643,0.373036,0.317498,192673600
,,,,,,,,,,,,,,,,2020-06-15,126.330002,129.199997,125.400002,128.634003,128.634003,77302000,,2003-12-15,0.38375,0.38375,0.358393,0.360179,0.306555,388908800
,,,,,,,,,,,,,,,,2020-06-16,131,131,128.800003,130.763504,130.763504,71712000,,2003-12-16,0.360536,0.365893,0.357321,0.359286,0.305795,373956800
,,,,,,,,,,,,,,,,2020-06-17,132.375,132.75,131.591003,132.048996,132.048996,59186000,,2003-12-17,0.358571,0.359464,0.353393,0.355,0.302147,274260000
,,,,,,,,,,,,,,,,2020-06-18,132.350494,132.981995,131.805496,132.699005,132.699005,49756000,,2003-12-18,0.355357,0.360357,0.355357,0.357857,0.304579,330915200
,,,,,,,,,,,,,,,,2020-06-19,133.904007,134.871506,132.949997,133.750504,133.750504,115540000,,2003-12-19,0.360536,0.364643,0.350357,0.351786,0.299411,453560800
,,,,,,,,,,,,,,,,2020-06-22,134.225006,135.75,133.449997,135.690994,135.690994,64176000,,2003-12-22,0.350893,0.355179,0.34375,0.354464,0.301691,377064800
,,,,,,,,,,,,,,,,2020-06-23,136.300995,139.155502,135.901993,138.220505,138.220505,84634000,,2003-12-23,0.355714,0.35625,0.35,0.35375,0.301083,308498400
,,,,,,,,,,,,,,,,2020-06-24,139,139.800003,136.050003,136.720001,136.720001,90532000,,2003-12-24,0.352143,0.367679,0.350893,0.364464,0.310202,177475200
,,,,,,,,,,,,,,,,2020-06-25,136.977493,137.811493,135.606995,137.729004,137.729004,59374000,,2003-12-26,0.363393,0.373393,0.363214,0.371071,0.315825,103695200
,,,,,,,,,,,,,,,,2020-06-26,138.753006,139.128494,134.399994,134.643494,134.643494,130016000,,2003-12-29,0.373393,0.377857,0.3725,0.377679,0.321449,233458400
,,,,,,,,,,,,,,,,2020-06-29,134.500504,134.839996,131.503998,134.018997,134.018997,84468000,,2003-12-30,0.378214,0.383929,0.377679,0.38,0.323425,204853600
,,,,,,,,,,,,,,,,2020-06-30,134.253494,138.481506,133.751495,137.940994,137.940994,75394000,,2003-12-31,0.38125,0.384464,0.378214,0.381607,0.324793,174451200
,,,,,,,,,,,,,,,,2020-07-01,137.899506,144.75,137.699997,143.934998,143.934998,127268000,,2004-01-02,0.384821,0.388393,0.378214,0.38,0.323425,144642400
,,,,,,,,,,,,,,,,2020-07-02,145.600494,147.778,143.554993,144.514999,144.514999,131868000,,2004-01-05,0.3825,0.399821,0.3825,0.395893,0.336952,395018400
,,,,,,,,,,,,,,,,2020-07-06,146.748505,152.994003,146.5,152.852005,152.852005,137612000,,2004-01-06,0.397321,0.400357,0.387679,0.394464,0.335736,509348000
,,,,,,,,,,,,,,,,2020-07-07,152.927505,153.477493,149.5,150.005997,150.005997,105150000,,2004-01-07,0.394643,0.407679,0.391607,0.403393,0.343335,586874400
,,,,,,,,,,,,,,,,2020-07-08,151.130493,154.198502,150.621506,154.055496,154.055496,100752000,,2004-01-08,0.407857,0.42375,0.404464,0.417143,0.355038,460303200
,,,,,,,,,,,,,,,,2020-07-09,155.7995,159.694,153.699997,159.1315,159.1315,127774000,,2004-01-09,0.414821,0.430893,0.406964,0.410714,0.349566,427459200
,,,,,,,,,,,,,,,,2020-07-10,159.587997,160.75,156.785004,160,160,109720000,,2004-01-12,0.415179,0.428571,0.4125,0.42375,0.360661,487547200
,,,,,,,,,,,,,,,,2020-07-13,162.552994,167.214493,153.419495,155.199997,155.199997,154408000,,2004-01-13,0.441071,0.443571,0.426071,0.430714,0.366589,679016800
,,,,,,,,,,,,,,,,2020-07-14,154.449997,156.369003,147.5,154.199997,154.199997,144638000,,2004-01-14,0.435714,0.438214,0.424643,0.432143,0.367805,620043200
,,,,,,,,,,,,,,,,2020-07-15,154.011505,154.917496,148.658997,150.443497,150.443497,115778000,,2004-01-15,0.409107,0.417857,0.401786,0.408036,0.347287,1018208800
,,,,,,,,,,,,,,,,2020-07-16,148.552994,151.600006,145.911499,149.994995,149.994995,127884000,,2004-01-16,0.40875,0.411429,0.40375,0.405714,0.345311,372820000
,,,,,,,,,,,,,,,,2020-07-17,150.449997,151.199997,147.422501,148.098495,148.098495,95226000,,2004-01-20,0.404821,0.407143,0.397321,0.405893,0.345463,315946400
,,,,,,,,,,,,,,,,2020-07-20,150.009995,160.067993,149.701004,159.841995,159.841995,151964000,,2004-01-21,0.405357,0.410179,0.400536,0.40375,0.343639,226660000
,,,,,,,,,,,,,,,,2020-07-21,161.624496,162.029007,155.285995,156.914505,156.914505,122426000,,2004-01-22,0.402857,0.407679,0.396071,0.396071,0.337103,205004800
,,,,,,,,,,,,,,,,2020-07-22,156.25,157.5,153.263,154.995499,154.995499,82084000,,2004-01-23,0.400357,0.406071,0.397321,0.402857,0.342879,227169600
,,,,,,,,,,,,,,,,2020-07-23,154.913498,154.913498,148.5,149.327499,149.327499,113138000,,2004-01-26,0.401071,0.411786,0.400536,0.410893,0.349719,271269600
,,,,,,,,,,,,,,,,2020-07-24,146.5,151.578995,144.399994,150.445496,150.445496,112648000,,2004-01-27,0.411429,0.415179,0.407143,0.411964,0.35063,307070400
,,,,,,,,,,,,,,,,2020-07-27,153.100006,154.899994,150.788498,152.760498,152.760498,83410000,,2004-01-28,0.407857,0.4175,0.400179,0.402143,0.342271,275402400
,,,,,,,,,,,,,,,,2020-07-28,152.713501,153.854507,149.787994,150.016495,150.016495,62534000,,2004-01-29,0.404107,0.407143,0.39625,0.405,0.344703,212699200
,,,,,,,,,,,,,,,,2020-07-29,151.5495,151.957993,149.838501,151.676498,151.676498,59482000,,2004-01-30,0.404464,0.408393,0.400357,0.402857,0.342879,185298400
,,,,,,,,,,,,,,,,2020-07-30,150.699997,154.600006,150.25,152.593994,152.593994,122566000,,2004-02-02,0.401071,0.407321,0.394286,0.398571,0.339231,287431200
,,,,,,,,,,,,,,,,2020-07-31,162.199997,162.341003,157.550003,158.233994,158.233994,161710000,,2004-02-03,0.398214,0.4,0.392857,0.3975,0.33832,180812800
,,,,,,,,,,,,,,,,2020-08-03,159.025497,159.199997,155.199997,155.594498,155.594498,101494000,,2004-02-04,0.392857,0.394464,0.3875,0.389107,0.331176,305552800
,,,,,,,,,,,,,,,,2020-08-04,155.060501,158.362,155.060501,156.941498,156.941498,93886000,,2004-02-05,0.389643,0.409107,0.389464,0.400357,0.340751,352844800
,,,,,,,,,,,,,,,,2020-08-05,157.188507,160.679504,156.365005,160.251495,160.251495,78330000,,2004-02-06,0.400893,0.40875,0.4,0.405536,0.345159,193340000
,,,,,,,,,,,,,,,,2020-08-06,159.718002,162.373505,158.2715,161.25,161.25,78812000,,2004-02-09,0.403929,0.408214,0.401786,0.404821,0.344551,188260800
,,,,,,,,,,,,,,,,2020-08-07,161.2005,162.040497,157.033493,158.373001,158.373001,78722000,,2004-02-10,0.403929,0.412857,0.400714,0.410357,0.349262,255343200
,,,,,,,,,,,,,,,,2020-08-10,158.515503,158.625504,155.076004,157.408005,157.408005,63346000,,2004-02-11,0.412321,0.42625,0.411607,0.425,0.361725,348544000
,,,,,,,,,,,,,,,,2020-08-11,155.660004,157.960999,153.649994,154.033493,154.033493,74362000,,2004-02-12,0.421607,0.428393,0.421429,0.42375,0.360661,183988000
,,,,,,,,,,,,,,,,2020-08-12,155.399994,158.719498,155.070999,158.112,158.112,70442000,,2004-02-13,0.425893,0.430357,0.407679,0.410714,0.349566,315980000
,,,,,,,,,,,,,,,,2020-08-13,159.149506,160.876007,157.75,158.050995,158.050995,62980000,,2004-02-17,0.4125,0.419464,0.4125,0.413571,0.351998,170956800
,,,,,,,,,,,,,,,,2020-08-14,158.908997,158.912003,156,157.401001,157.401001,55034000,,2004-02-18,0.413929,0.418571,0.411607,0.415357,0.353518,141635200
,,,,,,,,,,,,,,,,2020-08-17,158.656006,159.748505,157.709,159.120499,159.120499,53824000,,2004-02-19,0.416607,0.422143,0.400179,0.40125,0.341511,323080800
,,,,,,,,,,,,,,,,2020-08-18,160.600006,166,160.291,165.624496,165.624496,106920000,,2004-02-20,0.401786,0.401964,0.396607,0.4,0.340447,277603200
,,,,,,,,,,,,,,,,2020-08-19,165.150497,165.794998,162.800003,163.024002,163.024002,83702000,,2004-02-23,0.398929,0.401071,0.390893,0.39625,0.337256,194079200
,,,,,,,,,,,,,,,,2020-08-20,162.600006,165.630997,161.899994,164.8685,164.8685,66650000,,2004-02-24,0.395357,0.406071,0.392857,0.399286,0.33984,259056000
,,,,,,,,,,,,,,,,2020-08-21,164.75,165.720001,163.769501,164.235992,164.235992,71518000,,2004-02-25,0.397857,0.408929,0.396607,0.407321,0.346678,276276000
,,,,,,,,,,,,,,,,2020-08-24,165.507507,169.016006,162.878006,165.373001,165.373001,93326000,,2004-02-26,0.408571,0.413929,0.407143,0.411429,0.350175,198408000
,,,,,,,,,,,,,,,,2020-08-25,164.749496,167.869995,163.350006,167.324493,167.324493,79856000,,2004-02-27,0.41,0.428929,0.409821,0.427143,0.363549,468837600
,,,,,,,,,,,,,,,,2020-08-26,167.555496,172.587006,167.2285,172.092499,172.092499,130174000,,2004-03-01,0.430357,0.433929,0.42625,0.428929,0.365069,321680800
,,,,,,,,,,,,,,,,2020-08-27,172.502502,172.649994,168.899994,170,170,85296000,,2004-03-02,0.428571,0.430357,0.424464,0.425179,0.361878,256687200
,,,,,,,,,,,,,,,,2020-08-28,171.149994,171.668503,169.324997,170.089996,170.089996,57940000,,2004-03-03,0.421429,0.431964,0.421429,0.427143,0.363549,225131200
,,,,,,,,,,,,,,,,2020-08-31,170.449493,174.75,170.25,172.548004,172.548004,83718000,,2004-03-04,0.427321,0.450357,0.426964,0.449286,0.382396,660223200
,,,,,,,,,,,,,,,,2020-09-01,174.479004,175.693497,173.350006,174.955994,174.955994,68644000,,2004-03-05,0.445536,0.490893,0.444643,0.4775,0.406409,1540599200
,,,,,,,,,,,,,,,,2020-09-02,177.350006,177.612503,174.334503,176.572495,176.572495,78630000,,2004-03-08,0.475357,0.478393,0.460714,0.464286,0.395162,522872000
,,,,,,,,,,,,,,,,2020-09-03,174.25,174.420502,165.149994,168.399994,168.399994,163222000,,2004-03-09,0.4625,0.48625,0.459821,0.483929,0.411881,618363200
,,,,,,,,,,,,,,,,2020-09-04,165.899994,169.074997,155.556503,164.731003,164.731003,175636000,,2004-03-10,0.482857,0.5025,0.481071,0.494286,0.420696,1006964000
,,,,,,,,,,,,,,,,2020-09-08,157.199997,162.542496,156.5,157.492004,157.492004,121884000,,2004-03-11,0.486964,0.500714,0.48375,0.484821,0.41264,595851200
,,,,,,,,,,,,,,,,2020-09-09,160.149506,165.158997,159.25,163.430496,163.430496,103774000,,2004-03-12,0.487857,0.496071,0.485179,0.492143,0.418872,329224000
,,,,,,,,,,,,,,,,2020-09-10,165.360992,167.494507,158.527496,158.755493,158.755493,106614000,,2004-03-15,0.482679,0.488393,0.468929,0.472321,0.402001,481717600
,,,,,,,,,,,,,,,,2020-09-11,160.434494,160.867004,154.199005,155.811005,155.811005,101880000,,2004-03-16,0.474107,0.475179,0.453393,0.461071,0.392426,605432800
,,,,,,,,,,,,,,,,2020-09-14,158.647003,159.369507,154.800003,155.148499,155.148499,90592000,,2004-03-17,0.463571,0.471071,0.460357,0.467679,0.39805,411432000
,,,,,,,,,,,,,,,,2020-09-15,156.807999,158.751007,155.445999,157.806503,157.806503,80430000,,2004-03-18,0.463214,0.465357,0.456964,0.458393,0.390147,321081600
,,,,,,,,,,,,,,,,2020-09-16,158.999496,159.362,153.707504,153.904999,153.904999,90244000,,2004-03-19,0.456429,0.481071,0.456071,0.461786,0.393034,408576000
,,,,,,,,,,,,,,,,2020-09-17,150.462494,151.471497,148.627502,150.436493,150.436493,128982000,,2004-03-22,0.453036,0.467321,0.450893,0.461786,0.393034,419031200
,,,,,,,,,,,,,,,,2020-09-18,151.587006,151.889999,145.276993,147.745499,147.745499,177852000,,2004-03-23,0.462143,0.464286,0.450357,0.451607,0.384371,385515200
,,,,,,,,,,,,,,,,2020-09-21,145.324997,148.100006,143.550003,148.023499,148.023499,122358000,,2004-03-24,0.45125,0.459821,0.45125,0.455357,0.387563,428215200
,,,,,,,,,,,,,,,,2020-09-22,151.692001,156.699493,150.009995,156.449493,156.449493,138976000,,2004-03-25,0.466786,0.480536,0.462321,0.479821,0.408385,566445600
,,,,,,,,,,,,,,,,2020-09-23,156.0215,156.350006,149.619003,149.992996,149.992996,113054000,,2004-03-26,0.482143,0.488571,0.480536,0.482857,0.410968,419893600
,,,,,,,,,,,,,,,,2020-09-24,148.889496,153.464996,148.25,150.989502,150.989502,110588000,,2004-03-29,0.48875,0.499821,0.485714,0.498393,0.424191,350728000
,,,,,,,,,,,,,,,,2020-09-25,152.742996,155.076996,149.949997,154.7565,154.7565,92304000,,2004-03-30,0.495357,0.499107,0.488214,0.498571,0.424343,359676800
,,,,,,,,,,,,,,,,2020-09-28,157.442505,158.751999,155.858505,158.702499,158.702499,84484000,,2004-03-31,0.498571,0.499643,0.48125,0.482857,0.410968,390773600
,,,,,,,,,,,,,,,,2020-09-29,158.769501,159.412994,156.626999,157.244003,157.244003,69916000,,2004-04-01,0.480179,0.486964,0.475357,0.484107,0.412032,318332000
,,,,,,,,,,,,,,,,2020-09-30,157.057007,160.643997,156.699493,157.436493,157.436493,97922000,,2004-04-02,0.495536,0.49875,0.48625,0.491071,0.417959,274478400
,,,,,,,,,,,,,,,,2020-10-01,160.399994,161.199997,158.600006,161.063004,161.063004,99438000,,2004-04-05,0.490714,0.506607,0.49,0.505714,0.430422,385672000
,,,,,,,,,,,,,,,,2020-10-02,157.681503,159.789993,156.149994,156.25,156.25,112262000,,2004-04-06,0.494821,0.502679,0.489821,0.496964,0.422975,257992000
,,,,,,,,,,,,,,,,2020-10-05,157.292007,160.126495,157.042496,159.960007,159.960007,75506000,,2004-04-07,0.493036,0.494643,0.480714,0.487679,0.415073,255119200
,,,,,,,,,,,,,,,,2020-10-06,158.25,159.100006,154.5,154.998001,154.998001,101738000,,2004-04-08,0.497857,0.5,0.485714,0.491607,0.418416,240917600
,,,,,,,,,,,,,,,,2020-10-07,156.75,160,156.619507,159.7845,159.7845,86188000,,2004-04-12,0.491071,0.501786,0.490893,0.500714,0.426167,230540800
,,,,,,,,,,,,,,,,2020-10-08,161.249496,161.664505,158.749496,159.527496,159.527496,63482000,,2004-04-13,0.499643,0.500536,0.479286,0.480893,0.409297,436396800
,,,,,,,,,,,,,,,,2020-10-09,160.5,164.449493,159.891495,164.332504,164.332504,98158000,,2004-04-14,0.4775,0.483393,0.469821,0.475714,0.404889,639732800
